Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.16354E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
48,8.00062,1.73095,-0.00003,,,,,80005.45402,142.6105512
48.05,8.0089,1.70939,0.00001,,,,,79008.93905,142.7581417
48.1,8.01687,1.77004,0.00003,,,,,81812.21517,142.9002065
48.15,8.02531,1.74976,-0.00003,,,,,80874.86249,143.0506489
48.2,8.03406,1.71026,0,,,,,79049.15093,143.2066171
48.25,8.04187,1.73607,0.00006,,,,,80242.10322,143.3458299
48.3,8.05031,1.72952,-0.00004,,,,,79939.35864,143.4962724
48.35,8.0589,1.7843,0.00004,,,,,82471.32015,143.6493886
48.4,8.06719,1.74356,-0.00002,,,,,80588.29511,143.7971573
48.45,8.07531,1.72645,-0.00001,,,,,79797.46157,143.9418958
48.5,8.08406,1.74395,0.00003,,,,,80606.32112,144.097864
48.55,8.0925,1.75818,-0.00001,,,,,81264.03949,144.2483065
48.6,8.10031,1.75199,0,,,,,80977.93431,144.3875192
48.65,8.10859,1.72126,0.00002,,,,,79557.57693,144.5351097
48.7,8.1175,1.76826,0,,,,,81729.94259,144.6939299
48.75,8.12562,1.75998,0,,,,,81347.23647,144.8386684
48.8,8.13344,1.73339,0.00002,,,,,80118.23216,144.9780594
48.85,8.14219,1.74401,0,,,,,80609.09435,145.1340276
48.9,8.15094,1.75052,0.00001,,,,,80909.99011,145.2899958
48.95,8.15875,1.76717,0.00001,,,,,81679.5622,145.4292086
49,8.16672,1.73485,-0.00001,,,,,80185.71415,145.5712733
49.05,8.17547,1.73401,0.00001,,,,,80146.8889,145.7272415
49.1,8.18406,1.76689,0.00002,,,,,81666.62045,145.8803577
49.15,8.19187,1.78653,-0.00001,,,,,82574.39197,146.0195705
49.2,8.20015,1.7588,0.00001,,,,,81292.69623,146.167161
49.25,8.20906,1.75789,0.00001,,,,,81250.63553,146.3259812
49.3,8.21734,1.80105,-0.00001,,,,,83245.5143,146.4735717
49.35,8.22515,1.7647,0.00001,,,,,81565.39745,146.6127844
49.4,8.23375,1.76343,0.00001,,,,,81506.69736,146.7660789
49.45,8.24234,1.75413,-0.00002,,,,,81076.84628,146.9191951
49.5,8.25031,1.74687,0.00003,,,,,80741.28512,147.0612599
49.55,8.25875,1.83555,0.00001,,,,,84840.12313,147.2117023
49.6,8.26734,1.77415,-0.00002,,,,,82002.18161,147.3648185
49.65,8.27547,1.74553,0.00001,,,,,80679.34958,147.5097353
49.7,8.28359,1.78389,0,,,,,82452.36973,147.6544738
49.75,8.29234,1.80738,0.00001,,,,,83538.09035,147.810442
49.8,8.30078,1.79061,0.00002,,,,,82762.9718,147.9608844
49.85,8.30859,1.76046,-0.00002,,,,,81369.42234,148.1000972
49.9,8.31687,1.7595,0.00002,,,,,81325.05061,148.2476877
49.95,8.32578,1.7848,0.00001,,,,,82494.43042,148.4065079
50,8.3339,1.8207,0,,,,,84153.74802,148.5512464
50.05,8.34172,1.79515,0.00002,,,,,82972.81307,148.6906374
50.1,8.35031,1.77103,0.00001,,,,,81857.97351,148.8437536
50.15,8.35922,1.7828,0,,,,,82401.98933,149.0025738
50.2,8.36703,1.83736,0.00002,,,,,84923.78232,149.1417866
50.25,8.375,1.7911,0,,,,,82785.61986,149.2838513
50.3,8.38406,1.79443,0,,,,,82939.53428,149.4453452
50.35,8.3925,1.78531,0.00002,,,,,82518.0029,149.5957877
50.4,8.40015,1.84752,0.00001,,,,,85393.38307,149.7321485
50.45,8.40859,1.79798,0,,,,,83103.61722,149.882591
50.5,8.4175,1.80801,0.00002,,,,,83567.2093,150.0414111
50.55,8.42562,1.80459,0,,,,,83409.13503,150.1861496
50.6,8.43344,1.81383,0.00001,,,,,83836.21287,150.3255407
50.65,8.44203,1.80175,0.00002,,,,,83277.86868,150.4786569
50.7,8.45078,1.79398,0,,,,,82918.73504,150.6346251
50.75,8.45859,1.82634,0.00001,,,,,84414.4319,150.7738378
50.8,8.46703,1.83579,0.00001,,,,,84851.21606,150.9242803
50.85,8.47562,1.81822,0,,,,,84039.12107,151.0773965
50.9,8.4839,1.79156,0,,,,,82806.88131,151.224987
50.95,8.49172,1.82567,0.00002,,,,,84383.46414,151.364378
51,8.50047,1.79109,0,,,,,82785.15766,151.5203462
51.05,8.50906,1.85234,0.00002,,,,,85616.1661,151.6734624
51.1,8.51703,1.78999,-0.00001,,,,,82734.31506,151.8155272
51.15,8.52531,1.83738,0,,,,,84924.70673,151.9631177
51.2,8.53406,1.85717,0.00003,,,,,85839.41134,152.1190859
51.25,8.5425,1.83344,-0.00001,,,,,84742.59778,152.2695283
51.3,8.55015,1.79343,0,,,,,82893.31374,152.4058891
51.35,8.55859,1.80142,0.00002,,,,,83262.6159,152.5563316
51.4,8.56765,1.8384,0,,,,,84971.85169,152.7178255
51.45,8.57547,1.91328,0.00002,,,,,88432.84617,152.8572165
51.5,8.58344,1.81842,0.00002,,,,,84048.36518,152.9992813
51.55,8.59219,1.8113,0,,,,,83719.27489,153.1552495
51.6,8.60094,1.83024,0,,,,,84594.69203,153.3112177
51.65,8.60859,1.83962,0,,,,,85028.24075,153.4475785
51.7,8.61687,1.8863,0,,,,,87185.81584,153.5951689
51.75,8.62562,1.8233,0.00002,,,,,84273.92144,153.7511371
51.8,8.63391,1.83026,0.00002,,,,,84595.61644,153.8989059
51.85,8.64187,1.83659,0,,,,,84888.1925,154.0407924
51.9,8.65047,1.89867,0.00001,,,,,87757.56399,154.1940868
51.95,8.65906,1.82449,0.00001,,,,,84328.92389,154.347203
52,8.66687,1.85677,-0.00001,,,,,85820.92312,154.4864158
52.05,8.67531,1.85347,0.00001,,,,,85668.39532,154.6368583
52.1,8.68406,1.87773,0.00002,,,,,86789.70576,154.7928265
52.15,8.69219,1.83118,0,,,,,84638.13935,154.9377432
52.2,8.70031,1.85485,0.00002,,,,,85732.17967,155.0824817
52.25,8.7089,1.8739,0.00001,,,,,86612.68107,155.2355979
52.3,8.71734,1.86534,0,,,,,86217.0332,155.3860404
52.35,8.72531,1.85896,0.00001,,,,,85922.14611,155.5281052
52.4,8.73359,1.87694,0.00001,,,,,86753.19153,155.6756956
52.45,8.7425,1.89132,0.00001,,,,,87417.84298,155.8345158
52.5,8.75047,1.8654,0.00002,,,,,86219.80643,155.9765806
52.55,8.75844,1.8434,0,,,,,85202.95442,156.1186453
52.6,8.76719,1.85204,0.00001,,,,,85602.29993,156.2746135
52.65,8.77594,1.91596,0.00002,,,,,88556.71723,156.4305817
52.7,8.78375,1.84781,0,,,,,85406.78702,156.5697945
52.75,8.79172,1.84354,0,,,,,85209.42529,156.7118592
52.8,8.80047,1.8612,0.00001,,,,,86025.68014,156.8678275
52.85,8.80906,1.90893,0,,,,,88231.78679,157.0209437
52.9,8.81687,1.86985,0.00001,,,,,86425.48786,157.1601564
52.95,8.82516,1.8849,0.00001,,,,,87121.10707,157.3079252
53,8.83406,1.87267,0.00001,,,,,86555.8298,157.4665671
53.05,8.84234,1.93029,0.00001,,,,,89219.05766,157.6141576
53.1,8.85015,1.88015,0.00001,,,,,86901.55948,157.7533703
53.15,8.85875,1.88967,0,,,,,87341.57908,157.9066648
53.2,8.86734,1.88381,0,,,,,87070.72668,158.059781
53.25,8.87531,1.8968,0.00001,,,,,87671.13157,158.2018458
53.3,8.88375,1.89214,0.00001,,,,,87455.74383,158.3522882
53.35,8.89234,1.91007,0.00001,,,,,88284.47822,158.5054045
53.4,8.90047,1.87952,0.00001,,,,,86872.44054,158.6503212
53.45,8.90844,1.88692,0,,,,,87214.47258,158.792386
53.5,8.91734,1.8998,0.00001,,,,,87809.79321,158.9510279
53.55,8.92578,1.91695,0.00001,,,,,88602.47557,159.1014704
53.6,8.93359,1.88475,0,,,,,87114.17399,159.2406831
53.65,8.94203,1.90146,0.00001,,,,,87886.51932,159.3911256
53.7,8.95078,1.91034,0.00001,,,,,88296.95776,159.5470938
53.75,8.95875,1.88506,0,,,,,87128.50236,159.6891586
53.8,8.96672,1.90121,0.00002,,,,,87874.96418,159.8312233
53.85,8.97531,1.91827,0.00001,,,,,88663.48669,159.9843395
53.9,8.98422,1.88967,0,,,,,87341.57908,160.1431597
53.95,8.99203,1.91894,0.00002,,,,,88694.45446,160.2823725
54,9,1.92404,-0.00001,,,,,88930.17924,160.4244372
54.05,9.00906,1.90537,0,,,,,88067.24165,160.5859312
54.1,9.01765,1.93913,0.00002,,,,,89627.64728,160.7390474
54.15,9.02531,1.90123,-0.00001,,,,,87875.88859,160.8755864
54.2,9.03359,1.91153,0.00001,,,,,88351.96021,161.0231769
54.25,9.0425,1.92691,0.00002,,,,,89062.83221,161.1819971
54.3,9.05062,1.92683,-0.00001,,,,,89059.13457,161.3267356
54.35,9.05844,1.90931,0.00001,,,,,88249.3506,161.4661266
54.4,9.06719,1.91868,0.00001,,,,,88682.43712,161.6220948
54.45,9.07594,1.91873,-0.00001,,,,,88684.74814,161.778063
54.5,9.08359,1.92689,0.00003,,,,,89061.9078,161.9144237
54.55,9.09203,1.91876,0,,,,,88686.13476,162.0648662
54.6,9.10062,1.93597,0,,,,,89481.59036,162.2179824
54.65,9.10875,1.93969,0.00002,,,,,89653.53079,162.3628992
54.7,9.11672,1.94591,0,,,,,89941.02258,162.5049639
54.75,9.12531,1.91787,0,,,,,88644.99847,162.6580801
54.8,9.13406,1.94955,0.00002,,,,,90109.26537,162.8140483
54.85,9.14187,1.94462,-0.00001,,,,,89881.39808,162.9532611
54.9,9.15031,1.9364,0.00001,,,,,89501.46519,163.1037036
54.95,9.15922,1.93771,0.00001,,,,,89562.01411,163.2625238
55,9.16734,1.93419,0,,,,,89399.31778,163.4072623
55.05,9.17515,1.95911,0.00002,,,,,90551.13379,163.546475
55.1,9.18375,1.94293,0,,,,,89803.28536,163.6997695
55.15,9.19265,1.95358,0,,,,,90295.53417,163.8584114
55.2,9.20047,1.94051,0.00002,,,,,89691.43164,163.9978024
55.25,9.20844,1.95788,0,,,,,90494.28252,164.1398672
55.3,9.21719,1.94759,0,,,,,90018.6731,164.2958354
55.35,9.22594,1.96511,0.00001,,,,,90828.45707,164.4518036
55.4,9.23359,1.93998,0,,,,,89666.93475,164.5881644
55.45,9.24187,1.95107,0.00001,,,,,90179.5206,164.7357549
55.5,9.25078,1.96413,0.00001,,,,,90783.16093,164.894575
55.55,9.2589,1.94309,0,,,,,89810.68064,165.0393135
55.6,9.26672,1.96866,0.00001,,,,,90992.54,165.1787045
55.65,9.27531,1.94996,0.00001,,,,,90128.21579,165.3318208
55.7,9.28391,1.99057,0,,,,,92005.23217,165.4851152
55.75,9.29187,1.9444,0.00001,,,,,89871.22956,165.6270017
55.8,9.30031,1.96858,0,,,,,90988.84236,165.7774442
55.85,9.30906,1.97144,0.00001,,,,,91121.03312,165.9334124
55.9,9.31719,1.95352,0.00001,,,,,90292.76094,166.0783291
55.95,9.32531,1.96,0,,,,,90592.27008,166.2230676
56,9.33391,1.96107,0.00001,,,,,90641.72606,166.3763621
56.05,9.3425,1.97815,0.00001,,,,,91431.17299,166.5294783
56.1,9.35031,1.97252,0,,,,,91170.95131,166.6686911
56.15,9.35859,1.96641,0.00001,,,,,90888.54378,166.8162816
56.2,9.3675,1.97873,0.00001,,,,,91457.9809,166.9751017
56.25,9.37562,1.97402,0.00001,,,,,91240.28213,167.1198402
56.3,9.38344,1.96086,0.00001,,,,,90632.01975,167.2592312
56.35,9.39203,1.98957,0.00001,,,,,91959.01162,167.4123475
56.4,9.40094,1.99607,0,,,,,92259.44517,167.5711677
56.45,9.40875,1.98033,0.00001,,,,,91531.93378,167.7103804
56.5,9.41672,1.99959,0.00001,,,,,92422.14149,167.8524452
56.55,9.42547,1.99276,0.00001,,,,,92106.45516,168.0084134
56.6,9.43406,1.9752,0.00001,,,,,91294.82237,168.1615296
56.65,9.44187,2.00386,0.00001,,,,,92619.50322,168.3007423
56.7,9.45031,1.98804,0,,,,,91888.29418,168.4511848
56.75,9.45906,1.99614,0.00001,,,,,92262.68061,168.607153
56.8,9.46719,1.99976,0,,,,,92429.99898,168.7520698
56.85,9.47515,1.97433,0,,,,,91254.6105,168.8939563
56.9,9.48375,1.99971,0.00002,,,,,92427.68796,169.0472507
56.95,9.49234,2.01142,0.00001,,,,,92968.93055,169.2003669
57,9.50031,1.97888,0,,,,,91464.91398,169.3424317
57.05,9.50875,1.99136,0,,,,,92041.7464,169.4928742
57.1,9.51734,2.00204,0.00001,,,,,92535.38183,169.6459904
57.15,9.52547,2.04566,0.00001,,,,,94551.52204,169.7909071
57.2,9.53359,1.99942,0.00001,,,,,92414.284,169.9356456
57.25,9.54234,2.0107,-0.00001,,,,,92935.65176,170.0916138
57.3,9.55062,1.98576,0.00001,,,,,91782.91134,170.2392043
57.35,9.55859,2.04006,0.00002,,,,,94292.68699,170.381269
57.4,9.56687,2.02176,0,,,,,93446.85099,170.5288595
57.45,9.57578,1.99224,0.00001,,,,,92082.42048,170.6876797
57.5,9.5839,2.00383,0.00001,,,,,92618.11661,170.8324182
57.55,9.59172,2.00641,-0.00001,,,,,92737.36561,170.9718092
57.6,9.60031,2.02746,0.00002,,,,,93710.30811,171.1249254
57.65,9.60922,1.99801,0,,,,,92349.11303,171.2837456
57.7,9.61703,2.02344,0.00001,,,,,93524.50151,171.4229584
57.75,9.625,2.05392,0,,,,,94933.30375,171.5650231
57.8,9.63406,1.99372,0,,,,,92150.82689,171.7265171
57.85,9.64266,2.03745,0.00001,,,,,94172.05136,171.8798115
57.9,9.65016,1.99648,0,,,,,92278.39559,172.0134986
57.95,9.65859,2.07583,0.00002,,,,,95945.99591,172.1637628
58,9.6675,1.99956,-0.00001,,,,,92420.75487,172.322583
58.05,9.67547,1.99459,0,,,,,92191.03876,172.4646477
58.1,9.68344,2.02747,0.00002,,,,,93710.77031,172.6067125
58.15,9.69203,2.07208,0.00001,,,,,95772.66887,172.7598287
58.2,9.70078,2.06021,0,,,,,95224.03099,172.9157969
58.25,9.70875,2.00245,-0.00001,,,,,92554.33225,173.0578617
58.3,9.71703,2.019,0,,,,,93319.28229,173.2054521
58.35,9.72562,2.0605,0.00004,,,,,95237.43494,173.3585684
58.4,9.73375,2.11049,-0.00001,,,,,97548.00004,173.5034851
58.45,9.74172,2.00143,0,,,,,92507.18729,173.6455498
58.5,9.75031,2.01435,0.00003,,,,,93104.35675,173.7986661
58.55,9.75906,2.04101,-0.00001,,,,,94336.5965,173.9546343
58.6,9.76703,2.1303,0.00003,,,,,98463.62905,174.096699
58.65,9.77515,2.02841,0.00001,,,,,93754.21762,174.2414375
58.7,9.78406,2.02649,-0.00002,,,,,93665.47418,174.4002577
58.75,9.79234,2.01764,0.00003,,,,,93256.42234,174.5478482
58.8,9.80015,2.12434,-0.00002,,,,,98188.1546,174.6870609
58.85,9.80875,2.0362,0.00001,,,,,94114.27568,174.8403554
58.9,9.81765,2.0637,0.00004,,,,,95385.34069,174.9989973
58.95,9.82547,2.04791,-0.00001,,,,,94655.51827,175.1383884
59,9.83328,2.06737,0,,,,,95554.9701,175.2776011
59.05,9.84219,2.05191,0,,,,,94840.40045,175.4364213
59.1,9.85094,2.03048,0,,,,,93849.89415,175.5923895
59.15,9.85859,2.07276,0.00002,,,,,95804.09884,175.7287503
59.2,9.86703,2.12169,0,,,,,98065.67015,175.8791928
59.25,9.87578,2.04497,0.00002,,,,,94519.62987,176.035161
59.3,9.8839,2.0776,0.00002,,,,,96027.80628,176.1798995
59.35,9.89172,2.04224,-0.00005,,,,,94393.44778,176.3192905
59.4,9.90031,2.07504,0.00002,,,,,95909.48168,176.4724067
59.45,9.90906,2.07992,0.00003,,,,,96135.03795,176.6283749
59.5,9.91703,2.14225,0,,,,,99015.96458,176.7704396
59.55,9.92531,2.07777,0.00003,,,,,96035.66377,176.9180301
59.6,9.9339,2.05548,0,,,,,95005.4078,177.0711463
59.65,9.94219,2.06653,-0.00001,,,,,95516.14484,177.2189151
59.7,9.95031,2.06651,0.00001,,,,,95515.22043,177.3636536
59.75,9.95906,2.12905,-0.00001,,,,,98405.85337,177.5196218
59.8,9.96734,2.07842,0.00004,,,,,96065.70713,177.6672122
59.85,9.97531,2.07901,0.00002,,,,,96092.97725,177.809277
59.9,9.98359,2.06448,-0.00002,,,,,95421.39272,177.9568675
59.95,9.9925,2.07969,0.00004,,,,,96124.40722,178.1156877
60,10.00062,2.14005,0,,,,,98914.27938,178.2604262
60.05,10.00844,2.06102,-0.00001,,,,,95261.46963,178.3998172
60.1,10.01719,2.08687,0.00002,,,,,96456.27074,178.5557854
60.15,10.02594,2.084,-0.00002,,,,,96323.61777,178.7117536
60.2,10.03375,2.11179,0.00002,,,,,97608.08675,178.8509663
60.25,10.04172,2.10123,0.00003,,,,,97119.99778,178.9930311
60.3,10.05062,2.09504,0,,,,,96833.8926,179.151673
60.35,10.05906,2.10962,0.00002,,,,,97507.78816,179.3021155
60.4,10.06687,2.10927,0,,,,,97491.61097,179.4413283
60.45,10.07515,2.11976,-0.00001,,,,,97976.4645,179.5889187
60.5,10.08406,2.12018,0.00002,,,,,97995.87713,179.7477389
60.55,10.09219,2.08029,0,,,,,96152.13955,179.8926557
60.6,10.10015,2.09268,-0.00001,,,,,96724.81211,180.0345422
60.65,10.10875,2.11807,0.00002,,,,,97898.35178,180.1878366
60.7,10.11734,2.12391,0.00001,,,,,98168.27976,180.3409529
60.75,10.12531,2.1214,0.00001,,,,,98052.26619,180.4830176
60.8,10.13375,2.11015,0.00002,,,,,97532.28505,180.6334601
60.85,10.1425,2.11653,-0.00002,,,,,97827.17213,180.7894283
60.9,10.15047,2.10918,0,,,,,97487.45112,180.931493
60.95,10.15844,2.12743,0.00002,,,,,98330.97609,181.0735578
61,10.16734,2.08952,0,,,,,96578.75519,181.2321997
61.05,10.17562,2.11905,0.00002,,,,,97943.64791,181.3797902
61.1,10.18359,2.12543,0.00001,,,,,98238.53499,181.521855
61.15,10.19187,2.13691,0,,,,,98769.14686,181.6694454
61.2,10.20078,2.1015,0.00001,,,,,97132.47733,181.8282656
61.25,10.2089,2.12823,0,,,,,98367.95252,181.9730041
61.3,10.21672,2.12749,0,,,,,98333.74932,182.1123951
61.35,10.22531,2.14079,0.00002,,,,,98948.48258,182.2655114
61.4,10.23422,2.13125,0.00001,,,,,98507.53857,182.4243315
61.45,10.24203,2.15075,0.00001,,,,,99408.83922,182.5635443
61.5,10.25,2.12272,0.00001,,,,,98113.27731,182.7056091
61.55,10.2589,2.13755,0,,,,,98798.72801,182.864251
61.6,10.2675,2.13863,0.00001,,,,,98848.6462,183.0175455
61.65,10.27531,2.12141,0.00001,,,,,98052.7284,183.1567582
61.7,10.28359,2.12981,0,,,,,98440.98098,183.3043487
61.75,10.2925,2.14128,0.00001,,,,,98971.13065,183.4631689
61.8,10.30062,2.18152,0.00002,,,,,100831.0454,183.6079074
61.85,10.30844,2.1812,0.00001,,,,,100816.2548,183.7472984
61.9,10.31719,2.1093,0,,,,,97492.99759,183.9032666
61.95,10.32578,2.10892,-0.00001,,,,,97475.43378,184.0563828
62,10.33375,2.11504,0,,,,,97758.30352,184.1984476
62.05,10.34203,2.16948,0.00001,,,,,100274.55,184.3460381
62.1,10.35062,2.25275,0.00001,,,,,104123.3349,184.4991543
62.15,10.3589,2.08956,-0.00001,,,,,96580.60401,184.6467448
62.2,10.36687,2.10881,0.00001,,,,,97470.34952,184.7888095
62.25,10.37547,2.16808,0,,,,,100209.8413,184.942104
62.3,10.3839,2.2585,0,,,,,104389.103,185.0923682
62.35,10.39187,2.1414,0.00001,,,,,98976.67711,185.2344329
62.4,10.40016,2.11923,-0.00001,,,,,97951.96761,185.3822017
62.45,10.40906,2.14595,0.00001,,,,,99186.9806,185.5408436
62.5,10.41734,2.23764,0.00002,,,,,103424.9425,185.6884341
62.55,10.42515,2.1608,0,,,,,99873.3557,185.8276469
62.6,10.43375,2.13922,0.00002,,,,,98875.91632,185.9809413
62.65,10.44265,2.14946,0,,,,,99349.21471,186.1395833
62.7,10.45047,2.15721,-0.00001,,,,,99707.42394,186.2789743
62.75,10.45828,2.20465,0.00002,,,,,101900.1266,186.418187
62.8,10.46719,2.17618,0.00001,,,,,100584.2277,186.5770072
62.85,10.47593,2.18758,0.00001,,,,,101111.1419,186.7327972
62.9,10.48344,2.16045,-0.00001,,,,,99857.17851,186.8666625
62.95,10.49187,2.12344,0,,,,,98146.55611,187.0169267
63,10.50078,2.18465,0.00003,,,,,100975.7157,187.1757469
63.05,10.50906,2.28682,0,,,,,105698.0689,187.3233374
63.1,10.51687,2.15167,0.00001,,,,,99451.36212,187.4625501
63.15,10.52547,2.16788,0.00001,,,,,100200.5972,187.6158446
63.2,10.53406,2.15789,-0.00002,,,,,99738.85392,187.7689608
63.25,10.54187,2.22698,0.00001,,,,,102932.2314,187.9081736
63.3,10.55031,2.21664,0.00001,,,,,102454.311,188.058616
63.35,10.55906,2.16841,0.00001,,,,,100225.0941,188.2145842
63.4,10.56734,2.16437,0.00002,,,,,100038.3631,188.3621747
63.45,10.57531,2.19986,0.00001,,,,,101678.7302,188.5042395
63.5,10.5839,2.23204,0.00001,,,,,103166.1074,188.6573557
63.55,10.59234,2.16201,0.00001,,,,,99929.28256,188.8077982
63.6,10.60031,2.18609,-0.00001,,,,,101042.2733,188.9498629
63.65,10.60859,2.18058,0,,,,,100787.5981,189.0974534
63.7,10.6175,2.22155,0.00005,,,,,102681.2539,189.2562736
63.75,10.62562,2.1962,-0.00001,,,,,101509.563,189.4010121
63.8,10.63344,2.17424,-0.00001,,,,,100494.5598,189.5404031
63.85,10.64203,2.18567,0.00003,,,,,101022.8607,189.6935193
63.9,10.65094,2.19096,-0.00001,,,,,101267.3674,189.8523395
63.95,10.65875,2.21323,0,,,,,102296.6989,189.9915523
64,10.66672,2.20305,0.00004,,,,,101826.1738,190.133617
64.05,10.67547,2.25855,-0.00001,,,,,104391.4141,190.2895852
64.1,10.68406,2.17694,0,,,,,100619.3553,190.4427014
64.15,10.69187,2.20684,0.00003,,,,,102001.3496,190.5819142
64.2,10.70031,2.22119,-0.00001,,,,,102664.6145,190.7323567
64.25,10.70906,2.23263,0.00003,,,,,103193.3775,190.8883249
64.3,10.71719,2.2017,0.00001,,,,,101763.776,191.0332416
64.35,10.72515,2.2131,0,,,,,102290.6903,191.1751281
64.4,10.73375,2.21038,0.00002,,,,,102164.9704,191.3284226
64.45,10.74234,2.22915,0,,,,,103032.53,191.4815388
64.5,10.75031,2.20019,0.00001,,,,,101693.983,191.6236035
64.55,10.75859,2.21048,0.00003,,,,,102169.5924,191.771194
64.6,10.76734,2.24732,-0.00001,,,,,103872.3573,191.9271622
64.65,10.77547,2.23815,0,,,,,103448.5149,192.072079
64.7,10.78359,2.22287,0.00002,,,,,102742.265,192.2168174
64.75,10.79219,2.23733,0,,,,,103410.6141,192.3701119
64.8,10.80078,2.2428,0.00001,,,,,103663.4405,192.5232281
64.85,10.80859,2.22062,0.00002,,,,,102638.2688,192.6624409
64.9,10.81703,2.21819,0,,,,,102525.9528,192.8128834
64.95,10.82578,2.28059,0.00003,,,,,105410.1149,192.9688516
65,10.8339,2.25654,0,,,,,104298.5108,193.1135901
65.05,10.84172,2.19578,-0.00004,,,,,101490.1504,193.2529811
65.1,10.85047,2.22499,0.00004,,,,,102840.2525,193.4089493
65.15,10.85922,2.24383,0.00003,,,,,103711.0476,193.5649175
65.2,10.86703,2.28589,0.00001,,,,,105655.0838,193.7041302
65.25,10.875,2.22331,0.00001,,,,,102762.602,193.846195
65.3,10.88406,2.20498,-0.00002,,,,,101915.3794,194.0076889
65.35,10.8925,2.23318,0,,,,,103218.7988,194.1581314
65.4,10.90016,2.31955,0.00002,,,,,107210.8674,194.2946704
65.45,10.90859,2.21358,0.00001,,,,,102312.8761,194.4449346
65.5,10.91765,2.26566,0.00003,,,,,104720.0422,194.6064286
65.55,10.92562,2.24896,-0.00001,,,,,103948.159,194.7484933
65.6,10.93344,2.27353,0,,,,,105083.7978,194.8878843
65.65,10.94203,2.26623,0.00002,,,,,104746.3879,195.0410005
65.7,10.95078,2.21957,0,,,,,102589.7372,195.1969687
65.75,10.95875,2.27154,0.00001,,,,,104991.819,195.3390335
65.8,10.96703,2.26328,0.00002,,,,,104610.0373,195.486624
65.85,10.97562,2.24289,-0.00001,,,,,103667.6003,195.6397402
65.9,10.98375,2.24518,0.00001,,,,,103773.4454,195.7846569
65.95,10.99187,2.2793,0.00001,,,,,105350.4904,195.9293954
66,11.00047,2.2938,0.00001,,,,,106020.6883,196.0826899
66.05,11.00906,2.26009,0.00002,,,,,104462.5937,196.2358061
66.1,11.01703,2.2542,0,,,,,104190.3547,196.3778708
66.15,11.02516,2.31207,0,,,,,106865.1377,196.5227876
66.2,11.03406,2.25815,0.00001,,,,,104372.9259,196.6814295
66.25,11.04234,2.26858,0.00001,,,,,104855.0061,196.82902
66.3,11.05015,2.28039,0.00002,,,,,105400.8708,196.9682328
66.35,11.05875,2.2986,0.00002,,,,,106242.5469,197.1215272
66.4,11.06765,2.26764,0.00001,,,,,104811.5588,197.2801692
66.45,11.07562,2.27342,-0.00001,,,,,105078.7136,197.4222339
66.5,11.08344,2.2979,0,,,,,106210.1926,197.5616249
66.55,11.09219,2.30546,0.00001,,,,,106559.6199,197.7175931
66.6,11.10094,2.2545,0,,,,,104204.2209,197.8735614
66.65,11.10859,2.27922,0.00003,,,,,105346.7928,198.0099221
66.7,11.11687,2.3141,0.00001,,,,,106958.9654,198.1575126
66.75,11.12578,2.31923,-0.00001,,,,,107196.0768,198.3163328
66.8,11.13406,2.26626,0.00002,,,,,104747.7745,198.4639233
66.85,11.14187,2.27812,0,,,,,105295.9502,198.603136
66.9,11.15047,2.28856,0.00001,,,,,105778.4927,198.7564305
66.95,11.15906,2.33336,0.00001,,,,,107849.1731,198.9095467
67,11.16687,2.29454,-0.00001,,,,,106054.8915,199.0487595
67.05,11.17515,2.28932,0.00001,,,,,105813.6203,199.19635
67.1,11.1839,2.31661,0.00001,,,,,107074.979,199.3523182
67.15,11.19219,2.30596,0,,,,,106582.7302,199.5000869
67.2,11.20031,2.29166,0.00003,,,,,105921.7763,199.6448254
67.25,11.20891,2.27361,0,,,,,105087.4955,199.7981199
67.3,11.21734,2.32708,0.00001,,,,,107558.9081,199.9483841
67.35,11.22531,2.3281,-0.00001,,,,,107606.053,200.0904488
67.4,11.23359,2.2467,-0.00001,,,,,103843.7006,200.2380393
67.45,11.2425,2.32976,0.00004,,,,,107682.7791,200.3968595
67.5,11.25047,2.34095,0.00001,,,,,108199.9871,200.5389243
67.55,11.25844,2.33309,0.00003,,,,,107836.6936,200.680989
67.6,11.26719,2.26245,-0.00004,,,,,104571.6742,200.8369572
67.65,11.27594,2.27516,-0.00002,,,,,105159.1373,200.9929254
67.7,11.28375,2.37727,0.00006,,,,,109878.7173,201.1321382
67.75,11.29172,2.39421,-0.00002,,,,,110661.6933,201.2742029
67.8,11.30047,2.26831,-0.00001,,,,,104842.5266,201.4301711
67.85,11.30906,2.26688,0,,,,,104776.4312,201.5832873
67.9,11.31687,2.32389,-0.00007,,,,,107411.4645,201.7225001
67.95,11.32515,2.4557,0.00014,,,,,113503.7947,201.8700906
68,11.33406,2.33152,0.00006,,,,,107764.1273,202.0289108
68.05,11.34219,2.23812,-0.0005,,,,,103447.1283,202.1738275
68.1,11.35015,2.29292,0.00038,,,,,105980.0142,202.315714
68.15,11.35875,2.32911,-0.00016,,,,,107652.7358,202.4690085
68.2,11.36734,2.46026,0.00006,,,,,113714.5604,202.6221247
68.25,11.37547,2.31748,0.00014,,,,,107115.1908,202.7670414
68.3,11.38375,2.3027,-0.00031,,,,,106432.0512,202.9146319
